,NDVI,GNDVI,AVI,BNDVI,CVI,DVI,DVIplus,ExGR,FCVI,GARI,GBNDVI,GOSAVI,GRNDVI,GRVI,GSAVI,IPVI,MGRVI,MNLI,MRBVI,MSAVI,MTVI1,MTVI2,NDVI705,NDREI,NDDI,NDGI,ND705,MTCI,MSR705,MSR,MCARIOSAVI705,MCARIOSAVI,MCARI705,MCARI1,MCARI2,MCARI,IRECI,IKAW,GM1,GM2,GLI,GEMI,GCC,ExR,ExG,CIG,CIRE,BCC,NDYI,NGRDI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PSRI,RCC,RDVI,REDSI,RENDVI,RGBVI,RGRI,RI,RVI,S2REP,SARVI,SAVI,SI,SIPI,SR,SR2,SR555,SR705,TCARI,TCARIOSAVI,TCARIOSAVI705,TCI,TDVI,TGI,TRRVI,TVI,TriVI,VARI,VARI700,VI700,VIG,mND705,mSR705
1129,0.6034289857781782,0.7864036921620449,,0.8097850498811515,17.29987521053076,42.608,-5.409163454083737,-17.84607,47.702466666666666,0.721855059646165,0.633091148797083,0.784423372024395,0.4631706005810407,8.363457731288596,1.1703721967829046,0.8017144928890891,-0.6211205127714815,1.4867189217807155,0.6940687396696333,0.751021587039844,50.073131999999994,0.5548792440560868,0.1589416422873122,0.3281786518290673,-7.595763946872865,-0.23942152316266388,0.1589416422873122,0.7395835468902694,0.2450979216180134,1.3551291316584,32.09916069166176,30.04506197643962,5.904322168610744,50.073131999999994,0.5548792440560868,20.98332340635245,36.72556625270658,0.40354975013408056,5.829329551162722,1.3779562757560941,-0.19151693596791677,-1758.1285252204825,0.2533225047063359,11.432570000000002,-6.413499999999999,7.363457731288596,0.9769819096179366,0.22267798931858243,0.06437916719084165,-0.34821733792339726,34.15945111301831,0.9912999209571347,0.08747402375856829,0.7315853002905204,0.18094067595091137,0.6020647225228841,0.20405054693281696,0.5239995059750817,5.070591900955609,-23.5919762300995,0.1589416422873122,-0.2903471565100449,2.068507520018911,0.34821733792339726,2.8181331200137136,700.7731187167357,1.2050462505570205,0.8987790712391259,,1.0390724746526474,4.043232935025605,8.363457731288596,5.829329551162722,1.3779562757560941,17.068430687312954,24.439505978620662,29.58455017102737,10.724232155551556,1.126463960618329,-204.0025,0.29697841283548876,1.0504422810312704,2267.188,-0.4880193256273743,0.23010821108616966,0.34321881838587637,-0.34821733792339726,0.19410879519606564,0.5236337307525221
1130,0.4122580737722558,0.693877586138658,,0.7341695661748513,12.742257875625743,28.7348,-4.980430680055706,-27.971330000000002,36.9104,0.5141527854964928,0.4992361854660488,0.6919723987390322,0.2524307914672285,5.533334082834915,1.0319376176152948,0.7061290368861279,-0.6826891646147258,1.4745437965814117,0.7610762956976749,0.5813557542962755,23.30036399999999,0.29703927947306374,0.09788068221537057,0.23749503421988225,-3.9277664058723727,-0.13840000572935968,0.09788068221537057,0.6685596440254388,0.1457404123950949,0.7604853138831326,10.511774491183404,17.24409161946507,1.1906900569468974,23.300364000000005,0.29703927947306397,8.227572002773016,21.092585489258575,0.4616325991786697,4.149323200071953,1.2170016322358335,-0.2234548958581147,-789.1905740221417,0.24090459746766876,17.733230000000002,-10.2381,4.533334082834915,0.6229337378200583,0.20433610941837632,0.08213195128775991,-0.39445637707256137,20.290476649115508,0.9832304002511636,0.11317144173098309,0.6262153957336143,0.2606131625354027,0.4113138947338287,0.35056655304898204,0.5547592931139549,3.4418241236633538,-11.430330369914705,0.09788068221537057,-0.32278173808951854,2.3028173764446644,0.39445637707256137,1.8018464002030943,698.7370268504308,1.0916385068762278,0.6139827067990484,,1.1978924509653799,2.402854060176438,5.533334082834915,4.149323200071953,1.2170016322358335,10.491623318247726,21.989295709086864,-6.286882481808082,4.5673620902013,0.8719739397251035,-324.57849999999996,0.2026435543824782,0.9551220203577425,1260.556,-0.5307626423857136,0.01668096605159869,0.1937311059327371,-0.39445637707256137,0.1255005988115308,0.4276392007597076
1131,0.7459450865492993,0.805636217896959,,0.8265546917347947,12.558184245022968,52.5484,-6.3230587498777275,-6.562049999999998,54.36096666666666,0.8927708537045947,0.663062731724994,0.8037482827205807,0.5959727555015175,9.289982929740018,1.1996484815627706,0.8729725432746497,-0.2926260787307163,1.4927213951050964,0.4026633476401905,0.8534718199412694,72.036768,0.7347340411021354,0.2621332642070526,0.41648479850927617,-25.993498019150685,-0.5463185455352928,0.2621332642070526,1.0985602597513562,0.43156693902351717,2.0929461585309843,60.08927569765728,41.45576673336928,18.229145938563313,72.03676800000002,0.7347340411021357,35.790232569033925,61.23529517396007,0.2102298469715514,6.54609725516262,1.7105165512722333,-0.05525644456337523,-2687.318834599578,0.3092190696848812,5.013349999999999,-1.5486999999999993,8.289982929740018,1.4275028223609936,0.27277908052205274,0.06261186422993267,-0.14958697858455053,45.8733103930136,0.9952788543972445,0.08589750743202826,0.7979863777507589,0.11611611481721298,0.7442546887348561,0.07174406690482123,0.4180018497930661,6.260848248123188,-28.018450019556358,0.2621332642070526,-0.08779741791130978,1.3517984198679698,0.14958697858455053,4.842509917863329,707.9453799486661,1.2306936531218444,1.1110318639404388,,0.9080276468931499,6.8723137956082025,9.289982929740018,6.54609725516262,1.7105165512722333,17.36736261965692,20.116587176280778,53.79600346936795,16.578907077182393,1.280134773994459,-34.70199999999997,0.37669075247537054,1.1162191032898958,3059.7519999999995,-0.23937668318154712,0.4836998982467046,0.4779460881689755,-0.14958697858455053,0.32795421708259614,0.5174097036314643
1132,0.6070526228904238,0.8127770510864036,,0.8337904830165446,22.92318305738816,30.153699999999997,-2.970893935558463,-13.697389999999997,34.079966666666664,0.7070673105586359,0.675158647550616,0.8098345521685614,0.4839063473031629,9.682451118334868,1.2054779140994092,0.8035263114452119,-0.6972012227141926,1.4812712709085265,0.7583880175166444,0.7531567199263876,34.62745199999999,0.5449642818219518,0.15572337024800553,0.36624956569810924,-6.901609528958085,-0.17953509229550887,0.15572337024800553,0.7801091972403713,0.23967702662471738,1.369538169256371,19.663608336478667,15.882142867992236,3.5391055273548293,34.627452,0.5449642818219518,11.147994991648991,22.54359489794265,0.4591273015422109,6.148124787734704,1.3688918175876765,-0.23738165605213368,-868.0596281817515,0.235566400557743,8.564889999999998,-5.1324999999999985,8.682451118334868,1.15581637778774,0.20673063186106716,0.06519548308741832,-0.40608723841083455,24.229291337425483,0.9878222383635168,0.07662865162795454,0.7419531736515814,0.18141817472046398,0.6051035171966778,0.24233540353064653,0.5577029675811899,4.27842058180948,-19.177932843544102,0.15572337024800553,-0.35016232158544536,2.3674979379942744,0.40608723841083455,2.5968870718186756,702.3323498835966,1.236483263911916,0.901504415783211,,1.0756590401841235,4.0897400428309405,9.682451118334868,6.148124787734704,1.3688918175876765,9.882913062002396,14.07982667019939,16.9964031023862,5.6239533568968785,1.1295970308419354,-167.02249999999998,0.2762595525593551,1.0521656822432595,1583.7379999999998,-0.5492161848809907,0.16814694974887087,0.3096479376374967,-0.40608723841083455,0.18773227047828484,0.5443319511177058
1133,0.5257266771246655,0.7723787702161301,,0.7969672516431237,18.84688171929523,22.7892,-2.3913325652758024,-14.638220000000002,26.98106666666667,0.6299653893136679,0.6110669934083282,0.769081133006898,0.3895858589890934,7.7865266429631035,1.1432494611997728,0.7628633385623327,-0.7083939313108213,1.47139557624037,0.7666069675359514,0.6858916875753707,23.405748000000003,0.4449010631022281,0.14371988058592117,0.3075916282122762,-5.262900594398874,-0.13162718325313488,0.14371988058592117,0.812857814531073,0.21964631172445767,1.079594502746414,16.485985857057578,12.83674380211197,2.737752034744272,23.405747999999992,0.4449010631022278,7.799608838648168,18.36525791682847,0.4668407571509094,5.507287668652428,1.335684263426,-0.24531420067082788,-488.68617104532734,0.23254629680330294,9.116320000000002,-5.5219000000000005,6.7865266429631035,0.8884688306645043,0.2045875176590409,0.06395931456057723,-0.4152812484941107,17.385045195164714,0.9813747218941481,0.0892301486083593,0.6947929294945467,0.21597692189709403,0.52379332536545,0.27975236116277385,0.5628661855376562,3.4613422815909765,-14.753643208747588,0.14371988058592117,-0.3609080501903558,2.420447856083261,0.4152812484941107,2.2753176255423466,702.876992565625,1.1794281716342894,0.7795977011494253,,1.1282449581380656,3.216977644609608,7.7865266429631035,5.507287668652428,1.335684263426,8.13729005661809,13.392505939872754,13.812021835847213,4.10646780959979,1.0286662733980751,-180.50150000000002,0.2552044246275571,1.0127816532326528,1126.0520000000001,-0.559082483781279,0.10190442109972649,0.26021403228476225,-0.4152812484941107,0.17524125820963604,0.5214420227869263
1134,0.6030843469775091,0.7584471027517485,,0.7949380865218542,13.12127289520502,31.3944,-3.7186644444592556,-11.333099999999998,34.7822,0.7322235537011103,0.5979396446078431,0.7558986162534049,0.44408277828826354,7.279759931608424,1.125809317077138,0.8015421734887546,-0.5292745823175456,1.4818801945916857,0.6489327592497508,0.7501591307777957,38.03302800000001,0.5724477948148304,0.16937642392430338,0.29466995153373093,-8.763563976090415,-0.21947652705509882,0.16937642392430338,0.7475888652345009,0.26282448992240254,1.3537670555913393,28.864159181971722,28.396731917519755,5.6546037423345235,38.033027999999995,0.5724477948148303,19.804852463846675,31.55072749408318,0.3685346968783738,5.583422021389814,1.4078295603515778,-0.13683441699013224,-942.8726698300337,0.2751709106271844,7.698599999999999,-3.634499999999999,6.279759931608424,0.8355519580499564,0.22885221031608863,0.0918979673480274,-0.28633417794019683,25.163935611375358,0.9882021766538062,0.09918478025752707,0.7220413891441317,0.17877383059834118,0.6012363931638337,0.17386454183266933,0.49597687905672694,4.351260877349313,-27.434827219049463,0.16937642392430338,-0.19969077970190263,1.8024320882111764,0.28633417794019683,3.0977156132029813,700.4871530736622,1.179719868999815,0.8960202753613262,,0.9700933924521571,4.038853934759462,7.279759931608424,5.583422021389814,1.4078295603515778,14.758713628109573,21.161441879455015,28.693723490378236,10.166513117159306,1.1251132172326055,-103.08749999999998,0.31933639821883913,1.05027822360435,1699.6920000000005,-0.4071690362789709,0.283860941033795,0.37506805231256884,-0.28633417794019683,0.2132940981584929,0.4791183294663573
1135,-0.052772633512504365,0.09130648472057588,9.255613217782257,0.1140585433231216,1.603020086796968,-2.1030000000000015,-5.664071101291963,-16.108980000000003,1.6399333333333317,-0.30785246224988494,-0.23893705391346431,0.09088606866384642,-0.3206732222814115,1.2009621135955812,0.13500812220353953,0.4736136832437478,-0.2809990193964901,1.3313963699149944,0.3227891107294362,-0.10824737030859666,-11.235792000000005,-0.3739611960876322,0.00047973932579997974,-0.05434831623935905,-0.2674492437254813,-0.15608175983231204,0.00047973932579997974,0.30421686746987514,0.0006786166600272084,-0.07273718201650742,-1894.632779762073,16.438556224313697,-1.0503673217697103,-11.235792000000002,-0.3739611960876321,-1.0022826463773937,0.004404223732357957,0.16583299986661332,1.340290415770518,1.0009599391721713,-0.06756219554885753,-4.696277072473834,0.3039670412564554,11.55418,-4.5548,0.20096211359558125,-0.10309366535189846,0.29030386259453395,0.02299149861347985,-0.1433882045132454,-0.9960095758616023,0.8887741740286363,0.2828260650474394,0.3396633888592942,0.37751054609326634,-0.052561596792817876,0.2833187739754644,0.4057290961490107,-0.3331378817798972,-0.1825653347062858,0.00047973932579997974,-0.12079493172352417,1.3347798974254552,0.1433882045132454,1.0041284097518186,593.7623762376196,0.16859981502271496,-0.07817805116207607,,0.6050404184498337,0.8997454306226937,1.2009621135955812,1.340290415770518,1.0009599391721713,-3.0074784931781178,49.32601046442482,-5684.003269409594,-1.5111606091350112,-0.16231667838779573,-141.75800000000004,0.0021747183246159894,0.6687506011118761,-336.62800000000004,-0.24264170087165063,-0.1427359164025545,0.0015802149473102558,-0.1433882045132454,0.0009198459030427367,0.022257165875581124
1136,-0.07385225640674915,0.291818983990924,10.63481928896054,0.33622302804765886,3.858149256731675,-3.0235999999999983,-54.76401940204882,-28.797519999999995,5.027600000000001,-0.18925698059630852,-0.021986071704926474,0.2902368858874834,-0.2613622417672325,1.8241367034531861,0.4303968565025576,0.46307387179662546,-0.6346002298619751,1.3253627398330499,0.6898292981573629,-0.15476921725365145,-22.43298,-0.7431511286311531,0.003351508852428109,-0.07872402976842725,-0.5960729297363737,5.071109064758795,0.003351508852428109,0.6896073903002322,0.004747711950177065,-0.10078745981782236,-582.5636923625761,25.379255405837824,-2.2567565499191398,-22.432979999999997,-0.743151128631153,-2.16574190798093,0.2604399019771261,0.40013948911316133,2.150250642240674,1.006725558473618,-0.20337862567042686,-10.288174562305674,0.2486816163240305,18.183819999999997,-10.613699999999998,0.8241367034531861,-0.1459576825878759,0.22534311473527047,0.04923477628816026,-0.35795673915930776,-1.400150158764276,0.8847334350717588,0.2024622817013899,0.3693188791163837,0.42821883918222636,-0.0735647620994034,0.5622153014560457,0.525975268940699,-0.4725459580521736,-0.3457083848897288,0.003351508852428109,-0.31426046414197273,2.115054891131787,0.35795673915930776,1.016640585195429,684.5696584058948,0.4956019905321592,-0.10944181153055409,,-0.3764056092075678,0.8624535992430309,1.8241367034531861,2.150250642240674,1.006725558473618,-6.5036225118276425,76.21272700250285,-1748.4686983340282,-3.3023242006274103,-0.23207601000706315,-347.0944999999999,0.008909633073284828,0.6527999261590421,-644.9799999999998,-0.5048001115089426,-0.2226326955641629,0.004900263233539981,-0.35795673915930776,0.005586236829501923,0.11271157537298758
1137,0.031476246828345655,0.3848171171671199,,0.4128314387236512,4.758032511041296,1.2181999999999995,-3.6742447536650875,-24.801000000000002,7.992066666666666,0.030018848828679903,0.07536648833864003,0.3826930507258376,-0.16079311823616965,2.2510657494079167,0.5673845440410268,0.5157381234141728,-0.6342116620323749,1.3635800696626994,0.6723753593348921,0.05962686981564147,-13.650792000000001,-0.4298416569955993,0.038631108672649635,0.008467811202166477,-1.1781636344426674,-0.10867410091835514,0.038631108672649635,1.7861834654586668,0.055719490625745244,0.04523168867454089,-21.537072944848013,-36.53164570151044,-0.9613536635923557,-13.650792000000001,-0.4298416569955993,-1.3283681037242563,2.807657445095542,0.38637590892615414,2.3911356715912935,1.0803668789808918,-0.20779783522516607,1.5536258123503366,0.24696137520749548,15.497600000000002,-9.3034,1.2510657494079167,0.017080254777070092,0.23104132084089973,0.033305365216985974,-0.3576732224999094,0.6282721819431449,0.9101429757572111,0.18640212574523013,0.4196034408819152,0.3939944333728547,0.031346655619084854,0.4927130203469451,0.5219973039516048,0.19581716953906433,-0.006456087930847202,0.038631108672649635,-0.32827845378175274,2.1136799368444796,0.3576732224999094,1.1312666737808132,714.2404260715192,0.6084797395985477,0.046612179928677444,,4.704153669348221,1.064998399317042,2.2510657494079167,2.3911356715912935,1.0803668789808918,-4.109907800661617,-113.02717614093716,-73.13021885738613,-2.2478180650671398,0.08941343669974526,-311.32899999999995,0.05971142769584158,0.7290241743785632,-321.908,-0.5112977383812443,-0.1936307090555262,0.023014569812599344,-0.3576732224999094,0.059298583330826875,0.19678932484378442
